imdb_id,title,budget,genres,popularity,production_companies,release_date,revenue,runtime,Minority Percent,Non-Male Percent
tt0118972,The Devil's Own,90000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",10.675073,"[{'name': 'Columbia Pictures', 'id': 5}]",1997-03-12,140807547.0,107.0,0.015277908842124988,0.14969883122581673
tt0118615,Anaconda,45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14.386089,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Middle Fork Productions', 'id': 3803}, {'name': 'Iguana Producciones', 'id': 11134}, {'name': 'Skylight Cinema Foto Art', 'id': 16387}, {'name': 'St. Tropez Films', 'id': 55532}, {'name': 'Cinema Line Film Corporation', 'id': 55533}]",1997-04-11,136885767.0,89.0,0.4118324658385848,0.3250964433571697
tt0120461,Volcano,90000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13.147917,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1997-04-25,0.0,104.0,0.238558158249217,0.2936515151515151
tt0118655,Austin Powers: International Man of Mystery,16500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11.749159,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Capella International', 'id': 594}, {'name': ""Eric's Boy"", 'id': 595}]",1997-05-02,67683989.0,94.0,0.057380636161247556,0.294235097336918
tt0118771,Breakdown,36000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7.926621,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Spelling Films', 'id': 10355}]",1997-05-02,50159144.0,95.0,0.0,0.07134061673085479
tt0119116,The Fifth Element,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",24.30526,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Gaumont', 'id': 9}]",1997-05-07,263920180.0,126.0,0.18203309288571357,0.1463910621327894
tt0119567,The Lost World: Jurassic Park,73000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",0.788123,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]",1997-05-23,229074524.0,129.0,0.12583628090073762,0.23995134526705642
tt0118880,Con Air,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",11.545982,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Kouf/Bigelow Productions', 'id': 3589}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Hiett Designs of Las Vegas', 'id': 78338}, {'name': 'Runway Pictures Inc', 'id': 78339}]",1997-06-01,224012234.0,115.0,0.23675911481443546,0.0854312906420912
tt0120179,Speed 2: Cruise Control,160000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",11.268531,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Tulip Productions', 'id': 35304}]",1997-06-13,164508066.0,121.0,0.14064336656075727,0.29906779969209507
tt0118688,Batman & Robin,125000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",17.038824,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Warner Bros.', 'id': 6194}]",1997-06-20,238207122.0,125.0,0.08882750440875842,0.3692477845132929
tt0119738,My Best Friend's Wedding,38000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4.678572,"[{'name': 'TriStar Pictures', 'id': 559}]",1997-06-19,299288605.0,105.0,0.0009773910899731897,0.6142729766469663
tt0119094,Face/Off,80000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11.467391,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Permut Presentations', 'id': 455}, {'name': 'WCG Entertainment Productions', 'id': 456}, {'name': 'Douglas/Reuther Productions', 'id': 458}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Krane Entertainment', 'id': 25358}]",1997-06-27,245676146.0,138.0,0.05893402774978396,0.2149695451783571
tt0119654,Men in Black,90000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",15.781024,"[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",1997-07-02,589390539.0,98.0,0.4352756058787268,0.09432860634729001
tt0118884,Contact,90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",14.374866,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'South Side Amusement Company', 'id': 43910}]",1997-07-11,171120329.0,150.0,0.057254430241324816,0.5060321715817695
tt0119173,G.I. Jane,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",9.37934,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'First Independent Films', 'id': 1643}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Trap-Two-Zero Productions', 'id': 1646}]",1997-08-22,48169156.0,125.0,0.07043926063784856,0.4846717890713367
tt0082198,Conan the Barbarian,20000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",10.52008,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Dino De Laurentiis Company', 'id': 10308}]",1982-04-02,79114085.0,129.0,0.2367667928098388,0.18648484541820576
tt0119190,George of the Jungle,55000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",9.559685,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Mandeville Films', 'id': 10227}]",1997-07-15,0.0,92.0,0.03306925924048043,0.34933766859344895
tt0118887,Cop Land,15000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9.15931,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Across the River Productions', 'id': 978}, {'name': 'Woods Entertainment', 'id': 979}]",1997-08-15,44862187.0,104.0,0.04693776169185959,0.10159909992991256
tt0120177,Spawn,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11.366417,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Pull Down Your Pants Pictures', 'id': 3907}, {'name': 'Todd McFarlane Entertainment', 'id': 23364}]",1997-07-31,87840042.0,96.0,0.2960426742532005,0.21457269498950204
tt0118883,Conspiracy Theory,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",14.261798,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Donner/Shuler-Donner Productions', 'id': 23397}]",1997-08-07,136982834.0,135.0,0.000556348632105963,0.439083528578434
tt0118571,Air Force One,85000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",12.173291,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Beacon Communications', 'id': 919}, {'name': 'Radiant Productions', 'id': 18990}]",1997-07-25,315156409.0,124.0,0.05025542691751039,0.1959468041865664
tt0099810,The Hunt for Red October,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",15.91126,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nina Saxon Film Design', 'id': 1693}, {'name': 'Mace Neufeld Productions', 'id': 2767}]",1990-03-02,199200000.0,134.0,0.08190738788419438,0.0008539581710311772
tt0119360,In & Out,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9.949805,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Spelling Films', 'id': 10355}]",1997-09-10,0.0,90.0,0.06246172407736905,0.30361474858064597
tt0119488,L.A. Confidential,35000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10.989442,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Wolper Organization', 'id': 2428}, {'name': 'Warner Bros.', 'id': 6194}]",1997-09-19,126216940.0,138.0,0.01830509574813355,0.0845945496448004
tt0119468,Kiss the Girls,27000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",12.235391,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rysher Entertainment', 'id': 11661}]",1997-10-03,60527873.0,115.0,0.4972837356704095,0.33113475562311134
tt0120169,Soul Food,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2.647781,"[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Edmonds Entertainment Group (EEG)', 'id': 2923}]",1997-09-26,0.0,114.0,0.9531224897457224,0.47541436278042304
tt0119174,The Game,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",14.825587,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'A&B Producoes', 'id': 1519}, {'name': 'Popaganda Films', 'id': 10164}]",1997-09-12,109423648.0,129.0,0.009224200435027807,0.14699830092505195
tt0119164,The Full Monty,3500000,"[{'id': 35, 'name': 'Comedy'}]",8.333322,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Redwave Films', 'id': 8764}]",1997-08-13,257850122.0,91.0,0.07797424577457779,0.04747231584015399
tt0119280,Mrs Brown,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",3.883913,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'WGBH', 'id': 3449}, {'name': 'BBC Scotland', 'id': 3712}, {'name': 'Mobile Masterpiece Theatre', 'id': 3713}]",1997-07-18,0.0,105.0,0.047683707267359154,0.39873697730840585
tt0119345,I Know What You Did Last Summer,17000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",7.417157,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Mandalay Entertainment', 'id': 1236}, {'name': 'Summer Knowledge LLC', 'id': 1464}]",1997-10-17,125586134.0,100.0,0.005144075373082813,0.6113568187062535
tt0118971,The Devil's Advocate,57000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10.920124,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Monarchy Enterprises B.V.', 'id': 676}, {'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Taurus Film', 'id': 20555}]",1997-10-17,152944660.0,144.0,0.10718132172364903,0.2679573846177681
tt0083131,Stripes,10000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11.341505,"[{'name': 'Columbia Pictures Industries', 'id': 5848}]",1981-06-25,85300000.0,106.0,0.005881215832734377,0.0926672804056522
tt0118689,Bean,18000000,"[{'id': 35, 'name': 'Comedy'}]",12.799853,"[{'name': 'Tiger Aspect Productions', 'id': 686}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]",1997-07-03,251212670.0,85.0,0.09402073509190756,0.09645226693594844
tt0119978,The Rainmaker,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.683398,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Constellation Entertainment', 'id': 14941}]",1997-11-18,45916769.0,135.0,0.08837307995436561,0.1668290637994131
tt0118749,Boogie Nights,15000000,"[{'id': 18, 'name': 'Drama'}]",7.595679,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'Lawrence Gordon Productions', 'id': 840}]",1997-09-11,43101594.0,155.0,0.12006560574073877,0.21816809146432425
tt0090329,Witness,12000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",10.312017,"[{'name': 'Paramount Pictures', 'id': 4}]",1985-02-08,68706993.0,113.0,0.09070794667098925,0.28252973080559285
tt0120201,Starship Troopers,105000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",14.412644,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Big Bug Pictures', 'id': 23434}]",1997-11-06,121214377.0,129.0,0.04242061512884476,0.3011427578758148
tt0107282,The Joy Luck Club,11000000,"[{'id': 18, 'name': 'Drama'}]",3.01386,"[{'name': 'Hollywood Pictures', 'id': 915}]",1993-09-08,32861136.0,139.0,0.8230372084742745,0.8153154725204841
tt0120382,The Truman Show,60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13.155901,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Scott Rudin Productions', 'id': 258}]",1998-06-04,264118201.0,103.0,0.006620593161052346,0.23196248553140553
tt0119395,The Jackal,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",11.131917,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'Alphaville Films', 'id': 11462}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 15278}, {'name': 'UGC PH', 'id': 23932}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]",1997-11-14,159330280.0,124.0,0.17205431220804557,0.16003629044554912
tt0118583,Alien: Resurrection,70000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",15.57784,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brandywine Productions', 'id': 19747}]",1997-11-12,162000000.0,109.0,0.11289044368214318,0.4539446215261159
tt0118607,Amistad,36000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}]",2.263584,"[{'name': 'DreamWorks SKG', 'id': 27}]",1997-12-03,74000000.0,155.0,0.41452393731500337,0.007464495666754223
tt0119137,Flubber,80000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",7.016942,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Great Oaks Entertainment', 'id': 2173}]",1997-11-26,177977226.0,93.0,0.0,0.2010594834152759
tt0119217,Good Will Hunting,10000000,"[{'id': 18, 'name': 'Drama'}]",15.064833,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Lawrence Bender Productions', 'id': 2253}, {'name': 'Be Gentlemen Limited Partnership', 'id': 23201}]",1997-12-05,225933435.0,126.0,0.028205034257868022,0.11486427965147494
tt0120082,Scream 2,24000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",11.264845,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Konrad Pictures', 'id': 85}, {'name': 'Maven Entertainment', 'id': 1601}, {'name': 'Dimension Films', 'id': 7405}]",1997-12-09,172363301.0,120.0,0.15531462613365987,0.5576209148621052
tt0120255,The Sweet Hereafter,5000000,"[{'id': 18, 'name': 'Drama'}]",6.002992,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Alliance Communications', 'id': 579}]",1997-05-14,3263585.0,112.0,0.013188130814030363,0.4033753039458796
tt0120338,Titanic,200000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",26.88907,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lightstorm Entertainment', 'id': 574}]",1997-11-18,1845034188.0,194.0,0.0551410211495752,0.40130020201348415
tt0120347,Tomorrow Never Dies,110000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",17.159576,"[{'name': 'Eon Productions', 'id': 7576}]",1997-12-11,333011068.0,119.0,0.16332202673677532,0.21434972098896177
tt0119314,The Horse Whisperer,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.685548,"[{'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Touchstone Pictures', 'id': 9195}]",1998-05-14,186883563.0,170.0,0.0,0.6354847718825862
tt0120885,Wag the Dog,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.603652,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Tribeca Productions', 'id': 11391}, {'name': 'Baltimore Pictures', 'id': 11407}]",1997-12-25,64256513.0,97.0,0.0728169514643312,0.2247384416772007
tt0120888,The Wedding Singer,18000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",8.884035,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Robert Simonds Productions', 'id': 3929}, {'name': 'Juno Pix', 'id': 4286}]",1998-02-13,123306987.0,95.0,0.01881623972764601,0.41676185672536303
tt0120184,Sphere,75000000,"[{'id': 878, 'name': 'Science Fiction'}]",7.124735,"[{'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}, {'name': 'Constant c Productions', 'id': 23370}]",1998-02-13,13100000.0,134.0,0.24852451464929037,0.20908350845307733
tt0119822,As Good as It Gets,50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9.374049,"[{'name': 'Gracie Films', 'id': 18}, {'name': 'TriStar Pictures', 'id': 559}]",1997-12-19,314178011.0,139.0,0.06475486535789621,0.3536076083956583
tt0120873,U.S. Marshals,60000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",8.462364,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}]",1998-03-06,102367405.0,131.0,0.19626467449306295,0.12005145549185148
tt0120744,The Man in the Iron Mask,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",7.960605,"[{'name': 'United Artists Corporation', 'id': 8213}]",1998-03-12,0.0,132.0,0.020226476428511053,0.11630801177658623
tt0119942,Primary Colors,65000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8.455425,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Mutual Film Company', 'id': 762}]",1998-03-20,0.0,143.0,0.3139038196426831,0.2797914203818561
tt0120738,Lost in Space,80000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",12.000579,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Irwin Allen Productions', 'id': 14024}, {'name': 'Prelude Pictures', 'id': 19902}, {'name': 'Saltire Entertainment', 'id': 30253}]",1998-04-03,136159423.0,130.0,0.0024772846529868,0.2836549283726961
tt0120632,City of Angels,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",8.228219,"[{'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Monarchy Enterprises B.V.', 'id': 676}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Taurus Film', 'id': 20555}]",1998-04-10,198685114.0,114.0,0.05684870711937795,0.4217845273177483
tt0120647,Deep Impact,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.644633,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Zanuck/Brown Productions', 'id': 1865}, {'name': 'Manhattan Project', 'id': 2478}]",1998-05-08,140464664.0,120.0,0.18668688705137837,0.4210132981646335
tt0120685,Godzilla,130000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",11.295121,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Centropolis Film Productions', 'id': 620}, {'name': 'Toho Company', 'id': 882}, {'name': 'Independent Pictures (II)', 'id': 2833}, {'name': 'Fried Films', 'id': 11343}]",1998-05-20,379014294.0,139.0,0.03397984957080158,0.2245474675214072
tt0118798,Bulworth,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3.385342,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1998-05-15,29202884.0,108.0,0.17444288060051472,0.1901744858450244
tt0119313,Hope Floats,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.54478,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Fortis Films', 'id': 4258}]",1998-05-29,0.0,114.0,0.006581150495218235,0.7476404624500589
tt0120787,A Perfect Murder,60000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",9.430812,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}]",1998-06-05,128038368.0,107.0,0.02302450949092838,0.3155014879264153
tt0120828,Six Days Seven Nights,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18.324219,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Roger Birnbaum Productions', 'id': 961}, {'name': 'Northern Lights Entertainment', 'id': 8816}, {'name': 'Touchstone Pictures', 'id': 9195}]",1998-06-12,164000000.0,98.0,0.05587524090033125,0.4172819708530847
tt0120902,The X Files,66000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",12.311615,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Ten Thirteen Productions', 'id': 545}]",1998-06-19,189198313.0,121.0,0.020677657420117623,0.22293107135219903
tt0118998,Doctor Dolittle,71000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",9.439079,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Joseph M. Singer Entertainment', 'id': 1301}, {'name': 'Davis Entertainment', 'id': 1302}]",1998-06-22,294456605.0,85.0,0.7301674490635433,0.16019356099355175
tt0120780,Out of Sight,48000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",7.349812,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Jersey Films', 'id': 216}]",1998-06-26,77745568.0,123.0,0.5623028377912789,0.28849382873240337
tt0120591,Armageddon,140000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",13.235112,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Valhalla Motion Pictures', 'id': 11533}]",1998-07-01,553799566.0,151.0,0.09399601040145322,0.09646136471512523
tt0122151,Lethal Weapon 4,140000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",14.470551,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Donner/Shuler-Donner Productions', 'id': 5739}, {'name': 'Warner Bros.', 'id': 6194}]",1998-07-10,285444603.0,127.0,0.5227473386589545,0.10112872599299483
tt0122718,Small Soldiers,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",10.03936,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'DreamWorks Pictures', 'id': 7293}]",1998-07-10,54682547.0,110.0,0.017774539735405992,0.2227216261998871
tt0129387,There's Something About Mary,23000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",11.688958,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1998-07-15,369884651.0,119.0,0.05668307244191284,0.265870368657087
tt0079417,Kramer vs. Kramer,8000000,"[{'id': 18, 'name': 'Drama'}]",9.741644,"[{'name': 'Columbia Pictures', 'id': 5}]",1979-12-18,106260000.0,105.0,0.11092576707357316,0.2551406926406926
tt0081283,Ordinary People,6000000,"[{'id': 18, 'name': 'Drama'}]",8.934661,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Wildwood Enterprises', 'id': 316}]",1980-09-19,0.0,124.0,0.002125756048387051,0.2916880839355366
tt0082158,Chariots of Fire,5500000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6.877698,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Enigma Productions', 'id': 7049}, {'name': 'The Ladd Company', 'id': 7965}, {'name': 'Allied Stars, Ltd.', 'id': 8770}]",1981-05-15,58972904.0,123.0,0.008608573177296241,0.09334690288935199
